corpus	piece	../../pitch_arrays/DLC	split	pitch_arrays	last_modified	last_modified_url	TimeSig	KeySig	last_mc	last_mn	length_qb	last_mc_unfolded	last_mn_unfolded	length_qb_unfolded	volta_mcs	all_notes_qb	n_onsets	n_onset_positions	guitar_chord_count	form_label_count	label_count	annotated_key	harmony_version	annotators	reviewers	composed_start	composed_end	composer	workTitle	movementNumber	movementTitle	workNumber	poet	lyricist	arranger	copyright	creationDate	mscVersion	platform	source	translator	title_text	lyricist_text	composer_text	musescore	ms3_version	subdirectory	rel_path	has_drumset	ambitus	comments	originalFormat	staff_1_ambitus	staff_1_instrument	staff_2_ambitus	staff_2_instrument	staff_3_ambitus	staff_3_instrument	staff_4_ambitus	staff_4_instrument	composed_source	subtitle_text	P86 (composer)	wikidata	musicbrainz	viaf	imslp	pdf	score_integrity	typesetter	transcriber	imslp.1	key	mode	electronic editor	electronic encoder	path	text	score integrity	extension	staff_5_ambitus	staff_5_instrument	staff_6_ambitus	staff_6_instrument	PDF	wdt:P86	librettist	sceneNumber	sceneTitle	staff_7_ambitus	staff_7_instrument	staff_8_ambitus	staff_8_instrument	staff_9_ambitus	staff_9_instrument	staff_10_ambitus	staff_10_instrument	staff_11_ambitus	staff_11_instrument	staff_12_ambitus	staff_12_instrument	staff_13_ambitus	staff_13_instrument	staff_14_ambitus	staff_14_instrument	staff_15_ambitus	staff_15_instrument	staff_16_ambitus	staff_16_instrument	staff_17_ambitus	staff_17_instrument	staff_18_ambitus	staff_18_instrument	staff_19_ambitus	staff_19_instrument	staff_20_ambitus	staff_20_instrument	staff_21_ambitus	staff_21_instrument	source.1	part_name_text	last_modified_url.1	rel_path.1	has_chords	has_cadence	has_phrase	has_pedal
peri_euridice	peri_euridice_scene_1	False		True	v2.2-7-g676cd16	https://github.com/DCMLab/peri_euridice/blob/v2.2-7-g676cd16/MS3/peri_euridice_scene_1.mscx	1: 4/4, 2: 4/2, 33: 3/4, 36: 6/4, 47: 6/2, 48: 4/2, 98: 6/2, 102: 4/2, 121: 2/2	1: 0, 19: -1, 39: 0, 59: -2, 65: -1	121	119	939.0	121	119	939.0		2092.5	1328	858	0	0	342	G	2.3.0	Davor Krkljus	ST	1600	1600	Jacopo Peri	Euridice	1	Ninfe, ch’i bei crin d’oro			Ottavio Rinuccini			2020-11-17	3.02	Microsoft Windows			1. Ninfe, ch’i bei crin d’oro	Ottavio Rinuccini	Jacopo Peri	3.6.2	2.5.4	peri_euridice/MS3	peri_euridice/MS3/peri_euridice_scene_1.mscx	0	41-76 (F2-E5)			62-74 (D4-D5)	Voice	64-71 (E4-B4)	Voice		Voice		Voice	https://imslp.org/wiki/Euridice_(Peri,_Jacopo)	from: Euridice	Q205519	https://www.wikidata.org/wiki/Q748501	https://musicbrainz.org/work/cfbcef82-e09f-4630-a939-e2bdec0eeadd	http://viaf.org/viaf/184548044/#Peri,_Jacopo,_1561-1633._|_Euridice	https://imslp.org/wiki/Euridice_(Peri,_Jacopo)	https://imslp.org/wiki/Special:ReverseLookup/28586	Amelia Brey													Voice		Voice			Ottavio Rinuccini	1.0		64-74 (E4-D5)	Soprano	67-74 (G4-D5)	Voice	65-76 (F4-E5)	Soprano	62-74 (D4-D5)	Voice	57-69 (A3-A4)	Voice	50-73 (D3-C#5)	Voice	43-57 (G2-A3)	Bass	50-64 (D3-E4)	Voice		Voice		Soprano		Voice		Voice	65-74 (F4-D5)	Voice		Voice	41-58 (F2-Bb3)	Piano			https://github.com/DCMLab/peri_euridice/blob/v2.2-7-g676cd16/MS3/peri_euridice_scene_1.mscx	peri_euridice/MS3/peri_euridice_scene_1.mscx	True	True	True	True
peri_euridice	peri_euridice_scene_2	False		True	v2.2-22-g68b39bd	https://github.com/DCMLab/peri_euridice/blob/v2.2-22-g68b39bd/MS3/peri_euridice_scene_2.mscx	1: 2/2, 2: 4/2, 61: 2/2, 62: 6/2, 69: 3/2, 70: 4/2, 79: 2/2, 80: 6/2, 84: 3/2, 85: 4/2	1: 0, 34: -1, 43: 0, 92: -1, 112: 0, 128: -1, 163: 0, 182: -1, 203: 0, 207: -1, 216: 0, 226: -1, 247: 0, 253: -1	288	288	2332.0	288	288	2332.0		4807.0	2759	2039	0	0	732	G	2.3.0	Davor Krkljus	ST	1600	1600	Jacopo Peri	Euridice	2	Antri, ch’a’ miei lamenti			Ottavio Rinuccini			2020-11-17	3.02	Microsoft Windows			2. Antri, ch’a’ miei lamenti	Ottavio Rinuccini	Jacopo Peri	3.6.2	2.5.4	peri_euridice/MS3	peri_euridice/MS3/peri_euridice_scene_2.mscx	0	38-76 (D2-E5)				Voice	55-67 (G3-G4)	Voice	52-64 (E3-E4)	Voice	62-76 (D4-E5)	Voice	https://imslp.org/wiki/Euridice_(Peri,_Jacopo)	from: Euridice	Q205519	https://www.wikidata.org/wiki/Q748501	https://musicbrainz.org/work/cfbcef82-e09f-4630-a939-e2bdec0eeadd	http://viaf.org/viaf/184548044/#Peri,_Jacopo,_1561-1633._|_Euridice	https://imslp.org/wiki/Euridice_(Peri,_Jacopo)	https://imslp.org/wiki/Special:ReverseLookup/28586	Amelia Brey												55-62 (G3-D4)	Voice	54-62 (F#3-D4)	Voice			Ottavio Rinuccini	2.0		64-74 (E4-D5)	Soprano	62-74 (D4-D5)	Voice	66-76 (F#4-E5)	Soprano	66-72 (F#4-C5)	Voice	57-65 (A3-F4)	Voice	50-64 (D3-E4)	Voice	43-50 (G2-D3)	Bass	48-62 (C3-D4)	Voice	64-76 (E4-E5)	Voice	62-72 (D4-C5)	Soprano	61-74 (C#4-D5)	Voice	50-62 (D3-D4)	Voice	66-75 (F#4-Eb5)	Voice		Voice	38-58 (D2-Bb3)	Piano			https://github.com/DCMLab/peri_euridice/blob/v2.2-22-g68b39bd/MS3/peri_euridice_scene_2.mscx	peri_euridice/MS3/peri_euridice_scene_2.mscx	True	True	True	True
peri_euridice	peri_euridice_scene_3	False		True	v2.2-44-g93e61cc	https://github.com/DCMLab/peri_euridice/blob/v2.2-44-g93e61cc/MS3/peri_euridice_scene_3.mscx	1: 4/2	1: -1, 8: 0, 65: -1, 104: 0, 125: -1	136	135	1076.0	136	135	1076.0		2461.5	1475	998	0	0	323	G	2.3.0	Davor Krkljuš	ST	1600	1600	Jacopo Peri	Euridice	3	Se fato invido e rio			Ottavio Rinuccini			2020-11-17	3.02	Microsoft Windows			3. Se fato invido e rio	Ottavio Rinuccini	Jacopo Peri	3.6.2	2.5.4	peri_euridice/MS3	peri_euridice/MS3/peri_euridice_scene_3.mscx	0	41-77 (F2-F5)			53-67 (F3-G4)	Voice		Voice	69-74 (A4-D5)	Voice		Voice	https://imslp.org/wiki/Euridice_(Peri,_Jacopo)	from: Euridice	Q205519	https://www.wikidata.org/wiki/Q748501	https://musicbrainz.org/work/cfbcef82-e09f-4630-a939-e2bdec0eeadd	http://viaf.org/viaf/184548044/#Peri,_Jacopo,_1561-1633._|_Euridice	https://imslp.org/wiki/Euridice_(Peri,_Jacopo)	https://imslp.org/wiki/Special:ReverseLookup/28586	Amelia Brey													Voice		Soprano			Ottavio Rinuccini	3.0			Voice	65-77 (F4-F5)	Soprano	65-76 (F4-E5)	Voice	60-69 (C4-A4)	Voice	53-64 (F3-E4)	Voice	43-57 (G2-A3)	Bass	53-64 (F3-E4)	Voice		Voice		Soprano		Voice		Voice	64-74 (E4-D5)	Voice		Voice	41-57 (F2-A3)	Piano					https://github.com/DCMLab/peri_euridice/blob/v2.2-44-g93e61cc/MS3/peri_euridice_scene_3.mscx	peri_euridice/MS3/peri_euridice_scene_3.mscx	True	True	True	True
peri_euridice	peri_euridice_scene_4	False		True	v2.2-43-g3598959	https://github.com/DCMLab/peri_euridice/blob/v2.2-43-g3598959/MS3/peri_euridice_scene_4.mscx	1: 4/2	1: 0, 14: -1, 56: 0, 102: -1, 194: 0, 225: -1, 250: 0, 257: -1, 285: 0, 292: -1	306	304	2440.0	306	304	2440.0		4972.75	2657	1953	0	0	721	D	2.3.0	Davor Krkljus	ST	1600	1600	Jacopo Peri	Euridice	4	Scorto da immortal guida			Ottavio Rinuccini			2020-12-07	3.02	Microsoft Windows			4. Scorto da immortal guida	Ottavio Rinuccini	Jacopo Peri	3.6.2	2.5.4	peri_euridice/MS3	peri_euridice/MS3/peri_euridice_scene_4.mscx	0	38-74 (D2-D5)			62-71 (D4-B4)	Voice	50-65 (D3-F4)	Voice	48-58 (C3-Bb3)	Voice	64-74 (E4-D5)	Voice	https://imslp.org/wiki/Euridice_(Peri,_Jacopo)	from: Euridice	Q205519	https://www.wikidata.org/wiki/Q748501	https://musicbrainz.org/work/cfbcef82-e09f-4630-a939-e2bdec0eeadd	http://viaf.org/viaf/184548044/#Peri,_Jacopo,_1561-1633._|_Euridice	https://imslp.org/wiki/Euridice_(Peri,_Jacopo)	https://imslp.org/wiki/Special:ReverseLookup/28587	Amelia Brey												48-62 (C3-D4)	Voice	48-62 (C3-D4)	Voice			Ottavio Rinuccini	4.0		65-74 (F4-D5)	Voice	60-70 (C4-Bb4)	Mezzo-soprano	57-67 (A3-G4)	Alto	50-63 (D3-Eb4)	Tenor	50-62 (D3-D4)	Tenor	41-55 (F2-G3)	Bass	38-57 (D2-A3)	Piano																			https://github.com/DCMLab/peri_euridice/blob/v2.2-43-g3598959/MS3/peri_euridice_scene_4.mscx	peri_euridice/MS3/peri_euridice_scene_4.mscx	True	True	True	True
peri_euridice	peri_euridice_scene_5	False		True	v2.2-41-g12cf494	https://github.com/DCMLab/peri_euridice/blob/v2.2-41-g12cf494/MS3/peri_euridice_scene_5.mscx	1: 4/2, 257: 6/2	1: 0, 24: -1, 33: 0, 46: -1, 50: 0, 176: -1, 185: 0, 209: -1, 217: 0, 236: -1	261	260	2108.0	261	260	2108.0		4438.0	2687	1853	0	0	735	C	2.3.0	Davor Krkljus	ST	1600	1600	Jacopo Peri	Euridice	5	Già del bel carro ardente			Ottavio Rinuccini			2020-12-08	3.02	Microsoft Windows			5. Già del bel carro ardente	Ottavio Rinuccini	Jacopo Peri	3.6.2	2.5.4	peri_euridice/MS3	peri_euridice/MS3/peri_euridice_scene_5.mscx	0	41-79 (F2-G5)			52-64 (E3-E4)	Voice	56-74 (G#3-D5)	Voice	67-76 (G4-E5)	Voice	64-75 (E4-Eb5)	Voice	https://imslp.org/wiki/Euridice_(Peri,_Jacopo)	from: Euridice	Q205519	https://www.wikidata.org/wiki/Q748501	https://musicbrainz.org/work/cfbcef82-e09f-4630-a939-e2bdec0eeadd	http://viaf.org/viaf/184548044/#Peri,_Jacopo,_1561-1633._|_Euridice	https://imslp.org/wiki/Euridice_(Peri,_Jacopo)	https://imslp.org/wiki/Special:ReverseLookup/28587	Amelia Brey												50-64 (D3-E4)	Voice	67-76 (G4-E5)	Voice			Ottavio Rinuccini	5.0		66-76 (F#4-E5)	Voice	50-59 (D3-B3)	Voice	64-75 (E4-Eb5)	Soprano	64-74 (E4-D5)	Soprano	62-67 (D4-G4)	Alto	50-62 (D3-D4)	Tenor	41-55 (F2-G3)	Bass	58-74 (Bb3-D5)	Soprano	62-74 (D4-D5)	Soprano	67-79 (G4-G5)	Piano	41-58 (F2-Bb3)	Piano											https://github.com/DCMLab/peri_euridice/blob/v2.2-41-g12cf494/MS3/peri_euridice_scene_5.mscx	peri_euridice/MS3/peri_euridice_scene_5.mscx	True	True	True	True
pleyel_quartets	b307op2n1a	False	test	True	v2.2-18-g8ae16b2	https://github.com/DCMLab/pleyel_quartets/blob/v2.2-18-g8ae16b2/MS3/b307op2n1a.mscx	1: 4/4	1: 3	199	197	788.0	398	394	1576.0	[[[87], [88]]]	2674.5	3621	1599	0	0	402	A	2.3.0	Adrian Nagel (2.1.0), Davor Krkljus (2.3.0)	DK, AN	1784	1784	Ignaz Pleyel	String Quartet in A major	1	Allegro	Op. 2, No. 1, B.307				YDME2015012 (v. 1.0)	2017-11-21	3.02	Apple Macintosh			String Quartet in A major, Op. 2, No. 1, B.307		Ignaz Pleyel	3.6.2	2.5.4	pleyel_quartets/MS3	pleyel_quartets/MS3/b307op2n1a.mscx	0	36-93 (C2-A6)		mxl	55-93 (G3-A6)	Violin	55-81 (G3-A5)	Violin	49-71 (C#3-B4)	Viola	36-69 (C2-A4)	Violoncello	https://imslp.org/wiki/6_String_Quartets,_B.307-312_(Pleyel,_Ignaz)	1. Allegro	Q314019		https://musicbrainz.org/work/9565d9eb-6ed0-4ff8-9c6c-4d60e9812e1c	http://viaf.org/viaf/315104251	https://imslp.org/wiki/6_String_Quartets%2C_B.307-312_(Pleyel%2C_Ignaz)		Amelia Brey																																																					https://github.com/DCMLab/pleyel_quartets/blob/v2.2-18-g8ae16b2/MS3/b307op2n1a.mscx	pleyel_quartets/MS3/b307op2n1a.mscx	True	True	True	True
pleyel_quartets	b307op2n1b	False	test	True	v2.1-1-g0b02cca	https://github.com/DCMLab/pleyel_quartets/blob/v2.1-1-g0b02cca/MS3/b307op2n1b.mscx	1: 6/8	1: 0	108	107	321.5	108	107	321.5		1122.5	2042	810	0	0	190	a	2.3.0	Adrian Nagel (2.1.0), Davor Krkljus (2.3.0)	DK, AN	1784	1784	Ignaz Pleyel	String Quartet in A major	2	Andante grazioso	Op. 2, No. 1, B.307				YDME2015012 (v. 1.0)	2017-11-21	3.02	Apple Macintosh			String Quartet in A major, Op. 2, No. 1, B.307		Ignaz Pleyel	3.6.2	2.5.4	pleyel_quartets/MS3	pleyel_quartets/MS3/b307op2n1b.mscx	0	36-86 (C2-D6)		mxl	56-86 (G#3-D6)	Violin	55-75 (G3-Eb5)	Violin	48-70 (C3-Bb4)	Viola	36-67 (C2-G4)	Violoncello	https://imslp.org/wiki/6_String_Quartets,_B.307-312_(Pleyel,_Ignaz)	2. Andante grazioso	Q314019		https://musicbrainz.org/work/1c2e522f-b783-461c-808b-6118cc738376	http://viaf.org/viaf/315104251	https://imslp.org/wiki/6_String_Quartets%2C_B.307-312_(Pleyel%2C_Ignaz)		Amelia Brey																																																					https://github.com/DCMLab/pleyel_quartets/blob/v2.1-1-g0b02cca/MS3/b307op2n1b.mscx	pleyel_quartets/MS3/b307op2n1b.mscx	True	True	True	True
pleyel_quartets	b307op2n1c	False		True	v2.2-17-g5ee70f4	https://github.com/DCMLab/pleyel_quartets/blob/v2.2-17-g5ee70f4/MS3/b307op2n1c.mscx	1: 3/4	1: 3	82	78	239.0	160	156	468.0	[[[20], [21]], [[51], [52]]]	802.0	925	426	0	0	156	A	2.3.0	Adrian Nagel (2.1.0), Davor Krkljus (2.3.0)	DK, AN	1784	1784	Ignaz Pleyel	String Quartet in A major	3	Menuetto	Op. 2, No. 1, B.307				YDME2015012 (v. 1.0)	2017-11-21	3.02	Apple Macintosh			String Quartet in A major, Op. 2, No. 1, B.307		Ignaz Pleyel	3.6.2	2.5.4	pleyel_quartets/MS3	pleyel_quartets/MS3/b307op2n1c.mscx	0	40-88 (E2-E6)		mxl	56-88 (G#3-E6)	Violin	57-71 (A3-B4)	Violin	49-66 (C#3-F#4)	Viola	40-64 (E2-E4)	Violoncello	https://imslp.org/wiki/6_String_Quartets,_B.307-312_(Pleyel,_Ignaz)	3. Menuetto	Q314019		https://musicbrainz.org/work/9a63d50a-73b9-4514-b8d9-363d9eb36628	http://viaf.org/viaf/315104251	https://imslp.org/wiki/6_String_Quartets%2C_B.307-312_(Pleyel%2C_Ignaz)		Amelia Brey																																																					https://github.com/DCMLab/pleyel_quartets/blob/v2.2-17-g5ee70f4/MS3/b307op2n1c.mscx	pleyel_quartets/MS3/b307op2n1c.mscx	True	True	True	True
pleyel_quartets	b309op2n3a	False		True	v2.2-13-g074c60a	https://github.com/DCMLab/pleyel_quartets/blob/v2.2-13-g074c60a/MS3/b309op2n3a.mscx	1: 2/2	1: -2	98	98	392.0	98	98	392.0		1279.67	1771	820	0	0	189	g	2.3.0	Adrian Nagel (2.1.0), Davor Krkljus (2.3.0)	DK, AN	1784	1784	Ignaz Pleyel	String Quartet in G minor	1	Adagio	Op. 2, No. 3, B.309				YDME2015012 (v. 1.0)	2017-11-29	3.02	Apple Macintosh			String Quartet in G minor, Op. 2, No. 3, B.309	"<font size=""21.4""/><b> 
</b>"	Ignaz Pleyel	3.6.2	2.5.4	pleyel_quartets/MS3	pleyel_quartets/MS3/b309op2n3a.mscx	0	36-87 (C2-Eb6)		mxl	55-87 (G3-Eb6)	Violin	55-82 (G3-Bb5)	Violin	53-75 (F3-Eb5)	Viola	36-65 (C2-F4)	Violoncello	https://imslp.org/wiki/6_String_Quartets,_B.307-312_(Pleyel,_Ignaz)	1. Adagio	Q314019		https://musicbrainz.org/work/9b6d5d99-449a-477b-857b-21684a0e86bf	http://viaf.org/viaf/315104256	https://imslp.org/wiki/6_String_Quartets%2C_B.307-312_(Pleyel%2C_Ignaz)		Amelia Brey																																																					https://github.com/DCMLab/pleyel_quartets/blob/v2.2-13-g074c60a/MS3/b309op2n3a.mscx	pleyel_quartets/MS3/b309op2n3a.mscx	True	True	True	True
pleyel_quartets	b309op2n3b	False		True	v2.1-1-g0b02cca	https://github.com/DCMLab/pleyel_quartets/blob/v2.1-1-g0b02cca/MS3/b309op2n3b.mscx	1: 2/2	1: -2	269	269	1076.0	371	371	1484.0		3664.0	4434	2080	0	0	507	g	2.3.0	Adrian Nagel (2.1.0), Davor Krkljus (2.3.0)	DK, AN	1784	1784	Ignaz Pleyel	String Quartet in G minor	2	Allegro assai	Op. 2, No. 3, B.309				YDME2015012 (v. 1.0)	2017-11-29	3.02	Apple Macintosh			String Quartet in G minor, Op. 2, No. 3, B.309		Ignaz Pleyel	3.6.2	2.5.4	pleyel_quartets/MS3	pleyel_quartets/MS3/b309op2n3b.mscx	0	36-86 (C2-D6)		mxl	55-86 (G3-D6)	Violin	55-82 (G3-Bb5)	Violin	48-74 (C3-D5)	Viola	36-63 (C2-Eb4)	Violoncello	https://imslp.org/wiki/6_String_Quartets,_B.307-312_(Pleyel,_Ignaz)	2. Allegro assai	Q314019		https://musicbrainz.org/work/21f2278b-24b3-4199-a8b4-2c0eb0a7e36b	http://viaf.org/viaf/315104256	https://imslp.org/wiki/6_String_Quartets%2C_B.307-312_(Pleyel%2C_Ignaz)		Amelia Brey																																																					https://github.com/DCMLab/pleyel_quartets/blob/v2.1-1-g0b02cca/MS3/b309op2n3b.mscx	pleyel_quartets/MS3/b309op2n3b.mscx	True	True	True	True
pleyel_quartets	b309op2n3c	False		True	v2.1-1-g0b02cca	https://github.com/DCMLab/pleyel_quartets/blob/v2.1-1-g0b02cca/MS3/b309op2n3c.mscx	1: 3/4	1: -2, 57: 1	74	74	222.0	148	148	444.0		727.75	1045	409	0	0	123	g	2.3.0	Adrian Nagel (2.1.0), Davor Krkljus (2.3.0)	DK	1784	1784	Ignaz Pleyel	String Quartet in G minor	3	Grazioso	Op. 2, No. 3, B.309				YDME2015012 (v. 1.0)	2017-11-29	3.02	Apple Macintosh			String Quartet in G minor, Op. 2, No. 3, B.309		Ignaz Pleyel	3.6.2	2.5.4	pleyel_quartets/MS3	pleyel_quartets/MS3/b309op2n3c.mscx	0	38-86 (D2-D6)		mxl	62-86 (D4-D6)	Violin	55-77 (G3-F5)	Violin	50-74 (D3-D5)	Viola	38-62 (D2-D4)	Violoncello	https://imslp.org/wiki/6_String_Quartets,_B.307-312_(Pleyel,_Ignaz)	3. Grazioso	Q314019		https://musicbrainz.org/work/9cbcee5a-8155-40ee-8c8e-03fbf007839f	http://viaf.org/viaf/315104256	https://imslp.org/wiki/6_String_Quartets%2C_B.307-312_(Pleyel%2C_Ignaz)		Amelia Brey																																																					https://github.com/DCMLab/pleyel_quartets/blob/v2.1-1-g0b02cca/MS3/b309op2n3c.mscx	pleyel_quartets/MS3/b309op2n3c.mscx	True	True	True	True
poulenc_mouvements_perpetuels	01_assez_modere	False		True	v2.0-10-g004f590	https://github.com/DCMLab/poulenc_mouvements_perpetuels/blob/v2.0-10-g004f590/MS3/01_assez_modere.mscx	1: 4/4	1: 0	24	24	96.0	43	43	172.0		246.0	368	191	0	0	93	Bb	2.3.0	Amelia Brey	DK	1918	1918	Francis Poulenc	Trois mouvements perpétuels	1	Assez modéré	FP 14					2022-10-23		Microsoft Windows	https://imslp.org/wiki/Mouvements_perp%C3%A9tuels%2C_FP_14_(Poulenc%2C_Francis)		Trois mouvements perpétuels, FP 14		Francis Poulenc	3.6.2	2.5.4	poulenc_mouvements_perpetuels/MS3	poulenc_mouvements_perpetuels/MS3/01_assez_modere.mscx	0	41-93 (F2-A6)			60-93 (C4-A6)	Piano	41-78 (F2-F#5)	Piano					https://imslp.org/wiki/Mouvements_perp%C3%A9tuels,_FP_14a_(Poulenc,_Francis)	1. Assez modéré	Q191408	https://www.wikidata.org/wiki/Q3326873	https://musicbrainz.org/work/d6ecf8df-eb30-4964-ba76-22b5a9dc562b	https://viaf.org/viaf/178209998/	https://imslp.org/wiki/Mouvements_perp%C3%A9tuels%2C_FP_14_(Poulenc%2C_Francis)		Amelia Brey	Tatyana Tuchynska																																																				https://github.com/DCMLab/poulenc_mouvements_perpetuels/blob/v2.0-10-g004f590/MS3/01_assez_modere.mscx	poulenc_mouvements_perpetuels/MS3/01_assez_modere.mscx	True	True	True	True
poulenc_mouvements_perpetuels	02_tres_modere	False		True	v2.0-10-g004f590	https://github.com/DCMLab/poulenc_mouvements_perpetuels/blob/v2.0-10-g004f590/MS3/02_tres_modere.mscx	1: 4/4, 11: 6/4, 13: 4/4	1: 0	14	14	59.38	26	26	111.38		140.62	244	126	0	0	58	d	2.3.0	Amelia Brey	HB	1918	1918	Francis Poulenc	Trois mouvements perpétuels	2	Très modéré	FP 14					2022-09-19	3.02	Apple Macintosh	https://imslp.org/wiki/Mouvements_perp%C3%A9tuels%2C_FP_14_(Poulenc%2C_Francis)		Trois mouvements perpétuels, FP 14		Francis Poulenc	3.6.2	2.5.4	poulenc_mouvements_perpetuels/MS3	poulenc_mouvements_perpetuels/MS3/02_tres_modere.mscx	0	24-93 (C1-A6)			53-93 (F3-A6)	Piano	24-82 (C1-Bb5)	Piano					https://imslp.org/wiki/Mouvements_perp%C3%A9tuels,_FP_14a_(Poulenc,_Francis)	2. Très modéré	Q191408	https://www.wikidata.org/wiki/Q3326873	https://musicbrainz.org/work/d6ecf8df-eb30-4964-ba76-22b5a9dc562b	https://viaf.org/viaf/178209998/	https://imslp.org/wiki/Mouvements_perp%C3%A9tuels%2C_FP_14_(Poulenc%2C_Francis)		Amelia Brey	Tatyana Tuchynska																																																				https://github.com/DCMLab/poulenc_mouvements_perpetuels/blob/v2.0-10-g004f590/MS3/02_tres_modere.mscx	poulenc_mouvements_perpetuels/MS3/02_tres_modere.mscx	True	False	True	True
poulenc_mouvements_perpetuels	03_alerte	False		True	v2.0-10-g004f590	https://github.com/DCMLab/poulenc_mouvements_perpetuels/blob/v2.0-10-g004f590/MS3/03_alerte.mscx	1: 4/4, 4: 7/4, 5: 4/4, 9: 3/8, 38: 4/4, 40: 7/4, 41: 4/4, 56: 5/4, 58: 4/4	1: 0	58	56	164.5	113	111	315.0	[[[56], [57]]]	556.25	915	385	0	0	127	F	2.3.0	Amelia Brey	HB	1918	1918	Francis Poulenc	Trois mouvements perpétuels	3	Alerte	FP 14					2022-09-23	3.02	Microsoft Windows	https://imslp.org/wiki/Mouvements_perp%C3%A9tuels%2C_FP_14_(Poulenc%2C_Francis)		Trois mouvements perpétuels, FP 14		Francis Poulenc	3.6.2	2.5.4	poulenc_mouvements_perpetuels/MS3	poulenc_mouvements_perpetuels/MS3/03_alerte.mscx	0	24-93 (C1-A6)		mxl	48-93 (C3-A6)	Piano	24-74 (C1-D5)	Piano					https://imslp.org/wiki/Mouvements_perp%C3%A9tuels,_FP_14a_(Poulenc,_Francis)	3. Alerte	Q191408	https://www.wikidata.org/wiki/Q3326873	https://musicbrainz.org/work/d6ecf8df-eb30-4964-ba76-22b5a9dc562b	https://viaf.org/viaf/178209998/	https://imslp.org/wiki/Mouvements_perp%C3%A9tuels%2C_FP_14_(Poulenc%2C_Francis)		Amelia Brey	Tatyana Tuchynska																																																				https://github.com/DCMLab/poulenc_mouvements_perpetuels/blob/v2.0-10-g004f590/MS3/03_alerte.mscx	poulenc_mouvements_perpetuels/MS3/03_alerte.mscx	True	True	True	True
rachmaninoff_piano	op42_01a	False		True	v2.0-23-g5cb24f6	https://github.com/DCMLab/rachmaninoff_piano/blob/v2.0-23-g5cb24f6/MS3/op42_01a.mscx	1: 3/4	1: -1	16	16	48.0	16	16	48.0		192.0	125	52	0	0	28	d	2.3.0	0000-0002-6329-7492	0000-0002-6588-2257	1931	1931	Sergei Rachmaninoff	Variations on a Theme of Corelli	1	Theme	op. 42					2019-11-12	3.02	Apple Macintosh	https://imslp.hk/files/imglnks/euimg/d/d7/IMSLP02058-Rachmaninoff_-_Corelli_Variations.pdf		Variations on a Theme of Corelli, op. 42		Sergei Rachmaninoff	3.6.2	2.5.4	rachmaninoff_piano/MS3	rachmaninoff_piano/MS3/op42_01a.mscx	0	55-79 (G3-G5)			65-79 (F4-G5)	Piano	55-69 (G3-A4)	Piano					https://en.wikipedia.org/wiki/Variations_on_a_Theme_of_Corelli	Theme	Q131861	https://www.wikidata.org/wiki/Q155132	https://musicbrainz.org/work/b1feb1c8-4ead-4156-83db-f6549b89d3f6	https://viaf.org/en/viaf/309874393	https://imslp.org/wiki/Variations_on_a_Theme_of_Corelli%2C_Op.42_(Rachmaninoff%2C_Sergei)	https://imslp.org/wiki/Special:ReverseLookup/2058	0000-0002-6329-7492	Matthias Schabow																																																				https://github.com/DCMLab/rachmaninoff_piano/blob/v2.0-23-g5cb24f6/MS3/op42_01a.mscx	rachmaninoff_piano/MS3/op42_01a.mscx	True	True	True	True
rachmaninoff_piano	op42_01b	False		True	v2.0-24-gc20b96f	https://github.com/DCMLab/rachmaninoff_piano/blob/v2.0-24-gc20b96f/MS3/op42_01b.mscx	1: 3/4	1: -1	16	16	48.0	16	16	48.0		128.25	259	190	0	0	35	d	2.3.0	0000-0002-6329-7492	0000-0002-6588-2257	1931	1931	Sergei Rachmaninoff	Variations on a Theme of Corelli	2	Variation 1	op. 42					2020-01-02	3.02	Apple Macintosh	https://imslp.hk/files/imglnks/euimg/d/d7/IMSLP02058-Rachmaninoff_-_Corelli_Variations.pdf		Variations on a Theme of Corelli, op. 42		Sergei Rachmaninoff	3.6.2	2.5.4	rachmaninoff_piano/MS3	rachmaninoff_piano/MS3/op42_01b.mscx	0	29-72 (F1-C5)			48-72 (C3-C5)	Piano	29-69 (F1-A4)	Piano					https://en.wikipedia.org/wiki/Variations_on_a_Theme_of_Corelli	Variation 1	Q131861	https://www.wikidata.org/wiki/Q155132	https://musicbrainz.org/work/cea9ef47-bbe2-4522-a598-ae33b62f0c40	https://viaf.org/en/viaf/309874393	https://imslp.org/wiki/Variations_on_a_Theme_of_Corelli%2C_Op.42_(Rachmaninoff%2C_Sergei)	https://imslp.org/wiki/Special:ReverseLookup/2058	0000-0002-6329-7492	Matthias Schabow																																																				https://github.com/DCMLab/rachmaninoff_piano/blob/v2.0-24-gc20b96f/MS3/op42_01b.mscx	rachmaninoff_piano/MS3/op42_01b.mscx	True	True	True	True
